Dates	Ticker	Weight
30/09/2015	ARAV UW Equity	0.000593
30/09/2015	ARIA UW Equity	0.001932
30/09/2015	ARNA UW Equity	0.000811
30/09/2015	AVDL UQ Equity	0.001131
30/09/2015	BCRX UW Equity	0.001463
30/09/2015	BIIB UW Equity	0.089594
30/09/2015	BLUE UW Equity	0.005435
30/09/2015	BMRN UW Equity	0.029721
30/09/2015	CARA UQ Equity	0.000680
30/09/2015	CCXI UW Equity	0.000467
30/09/2015	CELG UW Equity	0.083619
30/09/2015	CERS UQ Equity	0.000770
30/09/2015	CGEN UQ Equity	0.000457
30/09/2015	CLDX UW Equity	0.001820
30/09/2015	CLVSQ UW Equity	0.006155
30/09/2015	CMRX UQ Equity	0.003083
30/09/2015	CNCE UQ Equity	0.000721
30/09/2015	DYAX UQ Equity	0.004894
30/09/2015	ECYT UW Equity	0.000337
30/09/2015	EIGR UQ Equity	0.000044
30/09/2015	ENDPQ UW Equity	0.025274
30/09/2015	ENTA UW Equity	0.001185
30/09/2015	EPZM UW Equity	0.000931
30/09/2015	EXEL UW Equity	0.002215
30/09/2015	FMI UW Equity	0.001111
30/09/2015	FOLD UQ Equity	0.002907
30/09/2015	FPRX UW Equity	0.000696
30/09/2015	GERN UW Equity	0.000765
30/09/2015	GHDX UW Equity	0.001204
30/09/2015	GILD UW Equity	0.085302
30/09/2015	GRFS UW Equity	0.004243
30/09/2015	GWPH UQ Equity	0.002400
30/09/2015	HALO UW Equity	0.003006
30/09/2015	HZNP UW Equity	0.005527
30/09/2015	ICPT UW Equity	0.007032
30/09/2015	ILMN UW Equity	0.040607
30/09/2015	IMGN UW Equity	0.001462
30/09/2015	IMMU UQ Equity	0.000285
30/09/2015	INCY UW Equity	0.034882
30/09/2015	INFI UW Equity	0.000728
30/09/2015	INO UW Equity	0.000730
30/09/2015	INSM UW Equity	0.002009
30/09/2015	INSYQ UQ Equity	0.003582
30/09/2015	INVA UW Equity	0.001473
30/09/2015	IONS UW Equity	0.008494
30/09/2015	IPXL UW Equity	0.004460
30/09/2015	IRWD UW Equity	0.002312
30/09/2015	ISEE UW Equity	0.002466
30/09/2015	JAZZ UW Equity	0.014271
30/09/2015	KITE UW Equity	0.004266
30/09/2015	KPTI UW Equity	0.000659
30/09/2015	LGND UQ Equity	0.002979
30/09/2015	LMNX UW Equity	0.001275
30/09/2015	LRMR UW Equity	0.001518
30/09/2015	LUMO UQ Equity	0.001805
30/09/2015	LXRX UW Equity	0.001949
30/09/2015	MACK UQ Equity	0.001661
30/09/2015	MDCO UW Equity	0.004440
30/09/2015	MDGL UQ Equity	0.000416
30/09/2015	MDVN UW Equity	0.012164
30/09/2015	MGNX UW Equity	0.001283
30/09/2015	MLNTQ UW Equity	0.002140
30/09/2015	MNKD UQ Equity	0.002328
30/09/2015	MNTA UW Equity	0.001978
30/09/2015	MYGN UW Equity	0.004504
30/09/2015	MYL UW Equity	0.034668
30/09/2015	NBIX UW Equity	0.005986
30/09/2015	NKTR UW Equity	0.002541
30/09/2015	NVAX UW Equity	0.003340
30/09/2015	NVLNF UW Equity	0.000246
30/09/2015	OMER UQ Equity	0.000727
30/09/2015	OREXQ UW Equity	0.000463
30/09/2015	OSIR UQ Equity	0.001114
30/09/2015	PACB UW Equity	0.000481
30/09/2015	PCRX UW Equity	0.002638
30/09/2015	PDLI UW Equity	0.001447
30/09/2015	PETX UQ Equity	0.000518
30/09/2015	PGNX UW Equity	0.000698
30/09/2015	POZN UW Equity	0.000335
30/09/2015	PRTA UW Equity	0.002492
30/09/2015	PTCT UW Equity	0.001603
30/09/2015	PTLA UW Equity	0.003924
30/09/2015	PTXTQ UQ Equity	0.000338
30/09/2015	QGEN UW Equity	0.010523
30/09/2015	RARE UW Equity	0.006526
30/09/2015	RDUS UQ Equity	0.005195
30/09/2015	REGN UW Equity	0.078776
30/09/2015	RGEN UW Equity	0.001606
30/09/2015	RGLS UQ Equity	0.000595
30/09/2015	RLYP UW Equity	0.001348
30/09/2015	RPTP UQ Equity	0.000860
30/09/2015	RVNC UQ Equity	0.001249
30/09/2015	SAGE UQ Equity	0.002137
30/09/2015	SCLN UW Equity	0.000611
30/09/2015	SCMP UQ Equity	0.001575
30/09/2015	SGEN UW Equity	0.008467
30/09/2015	SGMO UW Equity	0.000690
30/09/2015	SGNT UW Equity	0.000878
30/09/2015	SGYPQ UW Equity	0.001044
30/09/2015	SHPG UW Equity	0.017628
30/09/2015	SPPI UW Equity	0.000705
30/09/2015	SQNM UW Equity	0.000363
30/09/2015	SRPT UW Equity	0.002335
30/09/2015	SUPN UQ Equity	0.001191
30/09/2015	SVA UW Equity	0.000497
30/09/2015	TBPH UQ Equity	0.000653
30/09/2015	TECH UW Equity	0.006020
30/09/2015	TTPH UW Equity	0.000476
30/09/2015	TVTX UQ Equity	0.001269
30/09/2015	UTHR UW Equity	0.010470
30/09/2015	VNDA UQ Equity	0.000836
30/09/2015	VRTX UW Equity	0.037272
30/09/2015	VSTM UQ Equity	0.000116
30/09/2015	VVUSQ UW Equity	0.000299
30/09/2015	XLRN UQ Equity	0.001442
30/09/2015	XNPT UW Equity	0.000383
30/09/2015	XOMA UQ Equity	0.000156
30/09/2015	ZSPH UQ Equity	0.002889
31/10/2015	1832555D UQ Equity	0.001183
31/10/2015	1872828D UW Equity	0.000000
31/10/2015	1878384D UQ Equity	0.008039
31/10/2015	1893407D UW Equity	0.001733
31/10/2015	2083506D UW Equity	0.000977
31/10/2015	ACAD UW Equity	0.005697
31/10/2015	ACOR UW Equity	0.002509
31/10/2015	ACRX UQ Equity	0.000284
31/10/2015	ADVM UQ Equity	0.000352
31/10/2015	AEGR UW Equity	0.000683
31/10/2015	AERI UQ Equity	0.000952
31/10/2015	AFFX UW Equity	0.001193
31/10/2015	AGIO UW Equity	0.004432
31/10/2015	AKBA UQ Equity	0.000419
31/10/2015	AKRXQ UW Equity	0.000000
31/10/2015	ALDR UQ Equity	0.002261
31/10/2015	ALIM UQ Equity	0.000217
31/10/2015	ALKS UW Equity	0.017456
31/10/2015	ALNY UW Equity	0.011815
31/10/2015	ALXN UW Equity	0.043262
31/10/2015	AMAG UW Equity	0.002214
31/10/2015	AMGN UW Equity	0.088221
31/10/2015	AMPH UW Equity	0.000872
31/10/2015	AMRI UW Equity	0.001039
31/10/2015	ANIP UQ Equity	0.000778
31/10/2015	ARAV UW Equity	0.000493
31/10/2015	ARIA UW Equity	0.002099
31/10/2015	ARNA UW Equity	0.000744
31/10/2015	AVDL UQ Equity	0.001053
31/10/2015	BCRX UW Equity	0.001070
31/10/2015	BIIB UW Equity	0.082718
31/10/2015	BLUE UW Equity	0.004544
31/10/2015	BMRN UW Equity	0.030630
31/10/2015	CARA UQ Equity	0.000625
31/10/2015	CCXI UW Equity	0.000500
31/10/2015	CELG UW Equity	0.087971
31/10/2015	CERS UQ Equity	0.000750
31/10/2015	CGEN UQ Equity	0.000507
31/10/2015	CLDX UW Equity	0.001932
31/10/2015	CLVSQ UW Equity	0.006201
31/10/2015	CMRX UQ Equity	0.002932
31/10/2015	CNCE UQ Equity	0.000809
31/10/2015	DYAX UQ Equity	0.006546
31/10/2015	ECYT UW Equity	0.000350
31/10/2015	EIGR UQ Equity	0.000044
31/10/2015	ENDPQ UW Equity	0.020296
31/10/2015	ENTA UW Equity	0.000854
31/10/2015	EPZM UW Equity	0.000879
31/10/2015	EXEL UW Equity	0.002205
31/10/2015	FMI UW Equity	0.001252
31/10/2015	FOLD UQ Equity	0.001445
31/10/2015	FPRX UW Equity	0.001348
31/10/2015	GERN UW Equity	0.000891
31/10/2015	GHDX UW Equity	0.001104
31/10/2015	GILD UW Equity	0.087117
31/10/2015	GRFS UW Equity	0.004505
31/10/2015	GWPH UQ Equity	0.001927
31/10/2015	HALO UW Equity	0.003249
31/10/2015	HZNP UW Equity	0.004066
31/10/2015	ICPT UW Equity	0.006181
31/10/2015	ILMN UW Equity	0.030689
31/10/2015	IMGN UW Equity	0.001653
31/10/2015	IMMU UQ Equity	0.000460
31/10/2015	INCY UW Equity	0.034461
31/10/2015	INFI UW Equity	0.000827
31/10/2015	INO UW Equity	0.000742
31/10/2015	INSM UW Equity	0.001991
31/10/2015	INSYQ UQ Equity	0.003007
31/10/2015	INVA UW Equity	0.001671
31/10/2015	IONS UW Equity	0.009384
31/10/2015	IPXL UW Equity	0.004068
31/10/2015	IRWD UW Equity	0.002338
31/10/2015	ISEE UW Equity	0.002818
31/10/2015	JAZZ UW Equity	0.013680
31/10/2015	KITE UW Equity	0.004835
31/10/2015	KPTI UW Equity	0.000775
31/10/2015	LGND UQ Equity	0.002914
31/10/2015	LMNX UW Equity	0.001273
31/10/2015	LRMR UW Equity	0.000424
31/10/2015	LUMO UQ Equity	0.001788
31/10/2015	LXRX UW Equity	0.001601
31/10/2015	MACK UQ Equity	0.001691
31/10/2015	MDCO UW Equity	0.003714
31/10/2015	MDGL UQ Equity	0.000149
31/10/2015	MDVN UW Equity	0.011164
31/10/2015	MGNX UW Equity	0.001726
31/10/2015	MLNTQ UW Equity	0.001582
31/10/2015	MNKD UQ Equity	0.002226
31/10/2015	MNTA UW Equity	0.001835
31/10/2015	MYGN UW Equity	0.004499
31/10/2015	MYL UW Equity	0.035209
31/10/2015	NBIX UW Equity	0.006848
31/10/2015	NKTR UW Equity	0.002553
31/10/2015	NVAX UW Equity	0.002957
31/10/2015	NVLNF UW Equity	0.000239
31/10/2015	OMER UQ Equity	0.000771
31/10/2015	OREXQ UW Equity	0.000718
31/10/2015	OSIR UQ Equity	0.000953
31/10/2015	PACB UW Equity	0.000865
31/10/2015	PCRX UW Equity	0.002974
31/10/2015	PDLI UW Equity	0.001222
31/10/2015	PETX UQ Equity	0.000397
31/10/2015	PGNX UW Equity	0.000831
31/10/2015	POZN UW Equity	0.000311
31/10/2015	PRTA UW Equity	0.002626
31/10/2015	PTCT UW Equity	0.001385
31/10/2015	PTLA UW Equity	0.004066
31/10/2015	PTXTQ UQ Equity	0.000279
31/10/2015	QGEN UW Equity	0.009143
31/10/2015	RARE UW Equity	0.006243
31/10/2015	RDUS UQ Equity	0.004465
31/10/2015	REGN UW Equity	0.087545
31/10/2015	RGEN UW Equity	0.001777
31/10/2015	RGLS UQ Equity	0.000561
31/10/2015	RLYP UW Equity	0.001080
31/10/2015	RPTP UQ Equity	0.000719
31/10/2015	RVNC UQ Equity	0.001524
31/10/2015	SAGE UQ Equity	0.002352
31/10/2015	SCLN UW Equity	0.000622
31/10/2015	SCMP UQ Equity	0.001423
31/10/2015	SGEN UW Equity	0.009395
31/10/2015	SGMO UW Equity	0.000800
31/10/2015	SGNT UW Equity	0.000893
31/10/2015	SGYPQ UW Equity	0.001171
31/10/2015	SHPG UW Equity	0.018086
31/10/2015	SPPI UW Equity	0.000570
31/10/2015	SQNM UW Equity	0.000337
31/10/2015	SRPT UW Equity	0.001623
31/10/2015	SUPN UQ Equity	0.001299
31/10/2015	SVA UW Equity	0.000470
31/10/2015	TBPH UQ Equity	0.000824
31/10/2015	TECH UW Equity	0.005326
31/10/2015	TTPH UW Equity	0.000534
31/10/2015	TVTX UQ Equity	0.001111
31/10/2015	UTHR UW Equity	0.010848
31/10/2015	VNDA UQ Equity	0.000738
31/10/2015	VRTX UW Equity	0.041403
31/10/2015	VSTM UQ Equity	0.000110
31/10/2015	VVUSQ UW Equity	0.000213
31/10/2015	XLRN UQ Equity	0.001676
31/10/2015	XNPT UW Equity	0.000626
31/10/2015	XOMA UQ Equity	0.000235
31/10/2015	ZSPH UQ Equity	0.002652
30/11/2015	1832555D UQ Equity	0.000892
30/11/2015	1872828D UW Equity	0.000000
30/11/2015	1878384D UQ Equity	0.008146
30/11/2015	1893407D UW Equity	0.002201
30/11/2015	2083506D UW Equity	0.001089
30/11/2015	ACAD UW Equity	0.006059
30/11/2015	ACOR UW Equity	0.002594
30/11/2015	ACRX UQ Equity	0.000402
30/11/2015	ADVM UQ Equity	0.000427
30/11/2015	AEGR UW Equity	0.000465
30/11/2015	AERI UQ Equity	0.001118
30/11/2015	AFFX UW Equity	0.001198
30/11/2015	AGIO UW Equity	0.003834
30/11/2015	AKBA UQ Equity	0.000491
30/11/2015	AKRXQ UW Equity	0.000000
30/11/2015	ALDR UQ Equity	0.002570
30/11/2015	ALIM UQ Equity	0.000217
30/11/2015	ALKS UW Equity	0.017374
30/11/2015	ALNY UW Equity	0.013958
30/11/2015	ALXN UW Equity	0.042799
30/11/2015	AMAG UW Equity	0.001438
30/11/2015	AMGN UW Equity	0.087672
30/11/2015	AMPH UW Equity	0.001103
30/11/2015	AMRI UW Equity	0.001120
30/11/2015	ANIP UQ Equity	0.000795
30/11/2015	ARAV UW Equity	0.000589
30/11/2015	ARIA UW Equity	0.001919
30/11/2015	ARNA UW Equity	0.000918
30/11/2015	AVDL UQ Equity	0.000901
30/11/2015	BCRX UW Equity	0.001232
30/11/2015	BIIB UW Equity	0.079700
30/11/2015	BLUE UW Equity	0.005102
30/11/2015	BMRN UW Equity	0.024355
30/11/2015	CARA UQ Equity	0.000713
30/11/2015	CCXI UW Equity	0.000527
30/11/2015	CELG UW Equity	0.076563
30/11/2015	CERS UQ Equity	0.000870
30/11/2015	CGEN UQ Equity	0.000608
30/11/2015	CLDX UW Equity	0.002815
30/11/2015	CLVSQ UW Equity	0.001905
30/11/2015	CMRX UQ Equity	0.002950
30/11/2015	CNCE UQ Equity	0.000797
30/11/2015	DYAX UQ Equity	0.007809
30/11/2015	ECYT UW Equity	0.000308
30/11/2015	EIGR UQ Equity	0.000067
30/11/2015	ENDPQ UW Equity	0.020296
30/11/2015	ENTA UW Equity	0.000934
30/11/2015	EPZM UW Equity	0.001055
30/11/2015	EXEL UW Equity	0.002044
30/11/2015	FMI UW Equity	0.000927
30/11/2015	FOLD UQ Equity	0.002018
30/11/2015	FPRX UW Equity	0.001573
30/11/2015	GERN UW Equity	0.001279
30/11/2015	GHDX UW Equity	0.001561
30/11/2015	GILD UW Equity	0.083300
30/11/2015	GRFS UW Equity	0.004389
30/11/2015	GWPH UQ Equity	0.002061
30/11/2015	HALO UW Equity	0.003605
30/11/2015	HZNP UW Equity	0.005433
30/11/2015	ICPT UW Equity	0.006772
30/11/2015	ILMN UW Equity	0.038435
30/11/2015	IMGN UW Equity	0.001871
30/11/2015	IMMU UQ Equity	0.000494
30/11/2015	INCY UW Equity	0.032685
30/11/2015	INFI UW Equity	0.000688
30/11/2015	INO UW Equity	0.000847
30/11/2015	INSM UW Equity	0.001597
30/11/2015	INSYQ UQ Equity	0.003629
30/11/2015	INVA UW Equity	0.001717
30/11/2015	IONS UW Equity	0.011608
30/11/2015	IPXL UW Equity	0.005050
30/11/2015	IRWD UW Equity	0.002450
30/11/2015	ISEE UW Equity	0.003501
30/11/2015	JAZZ UW Equity	0.014254
30/11/2015	KITE UW Equity	0.005711
30/11/2015	KPTI UW Equity	0.001059
30/11/2015	LGND UQ Equity	0.003370
30/11/2015	LMNX UW Equity	0.001468
30/11/2015	LRMR UW Equity	0.000727
30/11/2015	LUMO UQ Equity	0.001668
30/11/2015	LXRX UW Equity	0.002260
30/11/2015	MACK UQ Equity	0.001662
30/11/2015	MDCO UW Equity	0.004446
30/11/2015	MDGL UQ Equity	0.000093
30/11/2015	MDVN UW Equity	0.010951
30/11/2015	MGNX UW Equity	0.001874
30/11/2015	MLNTQ UW Equity	0.002220
30/11/2015	MNKD UQ Equity	0.001313
30/11/2015	MNTA UW Equity	0.001948
30/11/2015	MYGN UW Equity	0.004731
30/11/2015	MYL UW Equity	0.039974
30/11/2015	NBIX UW Equity	0.007401
30/11/2015	NKTR UW Equity	0.003286
30/11/2015	NVAX UW Equity	0.003659
30/11/2015	NVLNF UW Equity	0.000240
30/11/2015	OMER UQ Equity	0.000952
30/11/2015	OREXQ UW Equity	0.000551
30/11/2015	OSIR UQ Equity	0.000560
30/11/2015	PACB UW Equity	0.001216
30/11/2015	PCRX UW Equity	0.003762
30/11/2015	PDLI UW Equity	0.000985
30/11/2015	PETX UQ Equity	0.000325
30/11/2015	PGNX UW Equity	0.000742
30/11/2015	POZN UW Equity	0.000394
30/11/2015	PRTA UW Equity	0.003509
30/11/2015	PTCT UW Equity	0.001632
30/11/2015	PTLA UW Equity	0.004134
30/11/2015	PTXTQ UQ Equity	0.000290
30/11/2015	QGEN UW Equity	0.009759
30/11/2015	RARE UW Equity	0.006029
30/11/2015	RDUS UQ Equity	0.004124
30/11/2015	REGN UW Equity	0.083448
30/11/2015	RGEN UW Equity	0.001483
30/11/2015	RGLS UQ Equity	0.000829
30/11/2015	RLYP UW Equity	0.001484
30/11/2015	RPTP UQ Equity	0.000813
30/11/2015	RVNC UQ Equity	0.001696
30/11/2015	SAGE UQ Equity	0.002189
30/11/2015	SCLN UW Equity	0.000730
30/11/2015	SCMP UQ Equity	0.001230
30/11/2015	SGEN UW Equity	0.009276
30/11/2015	SGMO UW Equity	0.000917
30/11/2015	SGNT UW Equity	0.000794
30/11/2015	SGYPQ UW Equity	0.001120
30/11/2015	SHPG UW Equity	0.016195
30/11/2015	SPPI UW Equity	0.000640
30/11/2015	SQNM UW Equity	0.000334
30/11/2015	SRPT UW Equity	0.002419
30/11/2015	SUPN UQ Equity	0.001241
30/11/2015	SVA UW Equity	0.000472
30/11/2015	TBPH UQ Equity	0.001125
30/11/2015	TECH UW Equity	0.005374
30/11/2015	TTPH UW Equity	0.000619
30/11/2015	TVTX UQ Equity	0.001266
30/11/2015	UTHR UW Equity	0.011019
30/11/2015	VNDA UQ Equity	0.000661
30/11/2015	VRTX UW Equity	0.041896
30/11/2015	VSTM UQ Equity	0.000133
30/11/2015	VVUSQ UW Equity	0.000206
30/11/2015	XLRN UQ Equity	0.002247
30/11/2015	XNPT UW Equity	0.000604
30/11/2015	XOMA UQ Equity	0.000250
30/11/2015	ZSPH UQ Equity	0.003582
31/12/2015	1832555D UQ Equity	0.000857
31/12/2015	1872828D UW Equity	0.000000
31/12/2015	1878384D UQ Equity	0.007098
31/12/2015	1893407D UW Equity	0.002098
31/12/2015	1934798D UW Equity	0.001474
31/12/2015	2083506D UW Equity	0.000966
31/12/2015	ACAD UW Equity	0.005122
31/12/2015	ACOR UW Equity	0.002629
31/12/2015	ADMS UQ Equity	0.000743
31/12/2015	ADVM UQ Equity	0.000349
31/12/2015	AEGR UW Equity	0.000416
31/12/2015	AERI UQ Equity	0.000914
31/12/2015	AFFX UW Equity	0.001149
31/12/2015	AFMD UQ Equity	0.000337
31/12/2015	AGIO UW Equity	0.003479
31/12/2015	AGTC UQ Equity	0.000523
31/12/2015	AKBA UQ Equity	0.000564
31/12/2015	AKRXQ UW Equity	0.000000
31/12/2015	ALDR UQ Equity	0.002051
31/12/2015	ALKS UW Equity	0.016961
31/12/2015	ALNY UW Equity	0.011358
31/12/2015	ALXN UW Equity	0.042678
31/12/2015	AMAG UW Equity	0.001492
31/12/2015	AMGN UW Equity	0.080457
31/12/2015	AMPH UW Equity	0.000912
31/12/2015	AMRI UW Equity	0.001003
31/12/2015	AMRN UQ Equity	0.000477
31/12/2015	ANIP UQ Equity	0.000738
31/12/2015	ANTH UQ Equity	0.000263
31/12/2015	ARAV UW Equity	0.000518
31/12/2015	ARCT UQ Equity	0.000245
31/12/2015	ARDX UQ Equity	0.000670
31/12/2015	ARIA UW Equity	0.001685
31/12/2015	ARNA UW Equity	0.000656
31/12/2015	ARWR UW Equity	0.000521
31/12/2015	ATRA UW Equity	0.001077
31/12/2015	AVDL UQ Equity	0.000699
31/12/2015	BCRX UW Equity	0.001078
31/12/2015	BIIB UW Equity	0.085272
31/12/2015	BLCM UQ Equity	0.000765
31/12/2015	BLUE UW Equity	0.003354
31/12/2015	BMRN UW Equity	0.024053
31/12/2015	BPMC UW Equity	0.001016
31/12/2015	CARA UQ Equity	0.000654
31/12/2015	CASC UW Equity	0.000300
31/12/2015	CBPO UW Equity	0.005382
31/12/2015	CCXI UW Equity	0.000509
31/12/2015	CELG UW Equity	0.087369
31/12/2015	CERS UQ Equity	0.000874
31/12/2015	CGEN UQ Equity	0.000459
31/12/2015	CHMA UW Equity	0.000667
31/12/2015	CHRS UQ Equity	0.001272
31/12/2015	CLDX UW Equity	0.002202
31/12/2015	CLVSQ UW Equity	0.001910
31/12/2015	CMRX UQ Equity	0.000588
31/12/2015	CNCE UQ Equity	0.000597
31/12/2015	COLL UW Equity	0.000810
31/12/2015	CRIS UQ Equity	0.000532
31/12/2015	CXRXF UW Equity	0.002958
31/12/2015	DBVT UW Equity	0.001180
31/12/2015	DRNA UW Equity	0.000348
31/12/2015	DRRX UQ Equity	0.000379
31/12/2015	ECYT UW Equity	0.000240
31/12/2015	EGLTQ UQ Equity	0.000393
31/12/2015	EGRX UQ Equity	0.001968
31/12/2015	ELDN UQ Equity	0.000280
31/12/2015	ENDPQ UW Equity	0.019740
31/12/2015	ENTA UW Equity	0.000880
31/12/2015	EPZM UW Equity	0.000951
31/12/2015	ESPR UQ Equity	0.000714
31/12/2015	EXEL UW Equity	0.001825
31/12/2015	FGEN UW Equity	0.002661
31/12/2015	FLXN UQ Equity	0.000591
31/12/2015	FMI UW Equity	0.001033
31/12/2015	FOLD UQ Equity	0.001725
31/12/2015	FOMX UQ Equity	0.000353
31/12/2015	FPRX UW Equity	0.001625
31/12/2015	GERN UW Equity	0.001090
31/12/2015	GHDX UW Equity	0.001631
31/12/2015	GILD UW Equity	0.076253
31/12/2015	GRFS UW Equity	0.003571
31/12/2015	GWPH UQ Equity	0.001497
31/12/2015	HALO UW Equity	0.003159
31/12/2015	HZNP UW Equity	0.004915
31/12/2015	IBRX UW Equity	0.002004
31/12/2015	ICPT UW Equity	0.005174
31/12/2015	ILMN UW Equity	0.040012
31/12/2015	IMDZ UQ Equity	0.000576
31/12/2015	IMGN UW Equity	0.001681
31/12/2015	IMMU UQ Equity	0.000414
31/12/2015	IMUX UW Equity	0.000499
31/12/2015	INCY UW Equity	0.028723
31/12/2015	INFI UW Equity	0.000550
31/12/2015	INO UW Equity	0.000691
31/12/2015	INSM UW Equity	0.001597
31/12/2015	INSYQ UQ Equity	0.002936
31/12/2015	INVA UW Equity	0.001762
31/12/2015	IONS UW Equity	0.010592
31/12/2015	IOVA UQ Equity	0.000526
31/12/2015	IPXL UW Equity	0.004293
31/12/2015	IRWD UW Equity	0.002096
31/12/2015	ISEE UW Equity	0.003909
31/12/2015	JAZZ UW Equity	0.012308
31/12/2015	JUNO UW Equity	0.006300
31/12/2015	KDNY UW Equity	0.002495
31/12/2015	KITE UW Equity	0.003876
31/12/2015	KMPH UQ Equity	0.000409
31/12/2015	KPTI UW Equity	0.000674
31/12/2015	LGND UQ Equity	0.003076
31/12/2015	LIFE UW Equity	0.000331
31/12/2015	LMNX UW Equity	0.001312
31/12/2015	LRMR UW Equity	0.000244
31/12/2015	LUMO UQ Equity	0.001492
31/12/2015	LXRX UW Equity	0.001964
31/12/2015	MACK UQ Equity	0.001300
31/12/2015	MCRB UW Equity	0.001951
31/12/2015	MDCO UW Equity	0.003692
31/12/2015	MDVN UW Equity	0.011268
31/12/2015	MGNX UW Equity	0.001513
31/12/2015	MLNTQ UW Equity	0.001949
31/12/2015	MNKD UQ Equity	0.000845
31/12/2015	MNTA UW Equity	0.001458
31/12/2015	MYGN UW Equity	0.004288
31/12/2015	MYL UW Equity	0.037860
31/12/2015	NBIX UW Equity	0.006943
31/12/2015	NDRM UQ Equity	0.000523
31/12/2015	NEOS UQ Equity	0.000325
31/12/2015	NKTR UW Equity	0.003202
31/12/2015	NLTX UQ Equity	0.000306
31/12/2015	NSTG UQ Equity	0.000409
31/12/2015	NVAX UW Equity	0.003224
31/12/2015	OCUL UQ Equity	0.000330
31/12/2015	OMER UQ Equity	0.000850
31/12/2015	ONCE UW Equity	0.001594
31/12/2015	OREXQ UW Equity	0.000356
31/12/2015	OSIR UQ Equity	0.000509
31/12/2015	OTIC UW Equity	0.000958
31/12/2015	PACB UW Equity	0.001440
31/12/2015	PCRX UW Equity	0.004019
31/12/2015	PDLI UW Equity	0.000825
31/12/2015	PETX UQ Equity	0.000278
31/12/2015	PGNX UW Equity	0.000609
31/12/2015	PRAH UW Equity	0.003883
31/12/2015	PRTA UW Equity	0.003057
31/12/2015	PTCT UW Equity	0.001581
31/12/2015	PTLA UW Equity	0.003861
31/12/2015	QGEN UW Equity	0.009167
31/12/2015	QURE UW Equity	0.000535
31/12/2015	RARE UW Equity	0.006203
31/12/2015	RCKT UQ Equity	0.000426
31/12/2015	RDUS UQ Equity	0.003761
31/12/2015	REGN UW Equity	0.076099
31/12/2015	RGEN UW Equity	0.001327
31/12/2015	RGLS UQ Equity	0.000650
31/12/2015	RIGL UW Equity	0.000382
31/12/2015	RLYP UW Equity	0.001682
31/12/2015	RPTP UQ Equity	0.000630
31/12/2015	RVNC UQ Equity	0.001365
31/12/2015	SAGE UQ Equity	0.002396
31/12/2015	SCLN UW Equity	0.000647
31/12/2015	SCMP UQ Equity	0.001116
31/12/2015	SGEN UW Equity	0.008913
31/12/2015	SGMO UW Equity	0.000911
31/12/2015	SGNT UW Equity	0.000743
31/12/2015	SGYPQ UW Equity	0.000918
31/12/2015	SHPG UW Equity	0.013699
31/12/2015	SLRX UQ Equity	0.000318
31/12/2015	SPPI UW Equity	0.000578
31/12/2015	SQNM UW Equity	0.000277
31/12/2015	SRPT UW Equity	0.002487
31/12/2015	SRRA UQ Equity	0.000644
31/12/2015	SUPN UQ Equity	0.000936
31/12/2015	SYNH UW Equity	0.003901
31/12/2015	TBPH UQ Equity	0.000883
31/12/2015	TECH UW Equity	0.004766
31/12/2015	TLGTQ UW Equity	0.000670
31/12/2015	TPST UQ Equity	0.000379
31/12/2015	TRVN UW Equity	0.000759
31/12/2015	TSRO UW Equity	0.002987
31/12/2015	TTPH UW Equity	0.000522
31/12/2015	TVTX UQ Equity	0.000993
31/12/2015	UTHR UW Equity	0.010175
31/12/2015	VNDA UQ Equity	0.000568
31/12/2015	VRTX UW Equity	0.038834
31/12/2015	VTAE UQ Equity	0.000564
31/12/2015	XBIT UW Equity	0.000498
31/12/2015	XLRN UQ Equity	0.002309
31/12/2015	XNCR UQ Equity	0.000843
31/12/2015	XNPT UW Equity	0.000494
31/12/2015	ZGNX UQ Equity	0.000520
31/01/2016	1832555D UQ Equity	0.000793
31/01/2016	1872828D UW Equity	0.000000
31/01/2016	1878384D UQ Equity	0.005962
31/01/2016	1893407D UW Equity	0.001660
31/01/2016	1934798D UW Equity	0.001507
31/01/2016	2083506D UW Equity	0.000501
31/01/2016	ACAD UW Equity	0.004140
31/01/2016	ACOR UW Equity	0.002858
31/01/2016	ADMS UQ Equity	0.000645
31/01/2016	ADVM UQ Equity	0.000278
31/01/2016	AEGR UW Equity	0.000368
31/01/2016	AERI UQ Equity	0.000784
31/01/2016	AFFX UW Equity	0.002018
31/01/2016	AFMD UQ Equity	0.000199
31/01/2016	AGIO UW Equity	0.002858
31/01/2016	AGTC UQ Equity	0.000473
31/01/2016	AKBA UQ Equity	0.000500
31/01/2016	AKRXQ UW Equity	0.000000
31/01/2016	ALDR UQ Equity	0.001896
31/01/2016	ALKS UW Equity	0.008638
31/01/2016	ALNY UW Equity	0.010505
31/01/2016	ALXN UW Equity	0.041236
31/01/2016	AMAG UW Equity	0.001430
31/01/2016	AMGN UW Equity	0.095606
31/01/2016	AMPH UW Equity	0.000976
31/01/2016	AMRI UW Equity	0.001042
31/01/2016	AMRN UQ Equity	0.000433
31/01/2016	ANIP UQ Equity	0.000661
31/01/2016	ANTH UQ Equity	0.000232
31/01/2016	ARAV UW Equity	0.000588
31/01/2016	ARCT UQ Equity	0.000252
31/01/2016	ARDX UQ Equity	0.000647
31/01/2016	ARIA UW Equity	0.001709
31/01/2016	ARNA UW Equity	0.000659
